n,mp,mp11
0,0.0010271072387695312,2.924601236981017e-05
10,0.014341513315836586,0.008150577545166016
20,0.04161485036214192,0.021500666936238616
30,0.08055702845255534,0.04098089536031088
40,0.12920411427815753,0.06616242726643878
50,0.19075369834899902,0.1011966864267985
60,0.2645569642384847,0.14411028226216632
70,0.3522117932637533,0.1883257230122884
80,0.44693199793497723,0.24577689170837402
90,0.566218376159668,0.31092492739359534
100,0.6907243728637695,0.38740038871765137
