n,mp,mp11
0,0.00015125274658202986,0
10,0.014436960220336918,0.007189512252807617
20,0.04008669853210449,0.020665550231933616
30,0.07612853050231934,0.03997216224670411
40,0.12532992362976075,0.06515102386474608
50,0.18563261032104494,0.09874114990234376
60,0.25757560729980467,0.138336181640625
70,0.3433615684509277,0.18778181076049805
80,0.4399461269378662,0.24192399978637694
90,0.5562418460845948,0.31184659004211424
100,0.6760377883911133,0.3799715042114258
