n,mp,mp11
0,0.02350473403930664,0.14284062385559082
10,0.0357970396677653,0.14678661028544107
20,0.05471118291219076,0.15323360761006674
30,0.08047238985697429,0.16145523389180502
40,0.11367456118265788,0.1723198095957438
50,0.15285205841064453,0.18595035870869955
60,0.1980930964152018,0.20046917597452799
70,0.2507468859354655,0.2193288803100586
80,0.3127954800923665,0.2401430606842041
90,0.379464070002238,0.26213614145914715
100,0.45258426666259766,0.302517573038737
