n,mp,mp11
0,0.00013103485107422014,0.0012089252471923773
10,0.01488008499145508,0.0067628383636474665
20,0.03889155387878418,0.017604160308837907
30,0.0743833065032959,0.03577594757080077
40,0.12168235778808595,0.059748697280883806
50,0.17969059944152832,0.09049115180969239
60,0.24909687042236328,0.12651829719543456
70,0.3325541019439697,0.17050247192382814
80,0.42632060050964354,0.22094683647155763
90,0.5371071338653565,0.2794502258300781
100,0.6511592864990234,0.34382052421569825
