n,mp,mp11
0,0.023873170216878254,0.14279492696126303
10,0.03840947151184082,0.15058771769205728
20,0.06314841906229655,0.1606327692667643
30,0.09878738721211751,0.18065929412841797
40,0.14478230476379395,0.20365047454833984
50,0.20308653513590494,0.23691256841023764
60,0.2732756932576497,0.27072564760843915
70,0.35523343086242676,0.311708927154541
80,0.4489155610402425,0.36399046579996747
90,0.5619919300079346,0.4249337514241536
100,0.6764373779296875,0.4876531759897868
