n,mp,mp11
0,0.00028333663940429896,0.0002671718597412054
10,0.013391160964965822,0.00669407844543457
20,0.03651266098022461,0.015657997131347662
30,0.0709683895111084,0.03551597595214845
40,0.11699156761169434,0.05919418334960938
50,0.17409052848815917,0.08965806961059569
60,0.24171218872070316,0.125677490234375
70,0.32428779602050783,0.16738696098327635
80,0.41431536674499514,0.21806292533874513
90,0.5248662948608398,0.27786526679992674
100,0.6379135131835938,0.3426525592803955
