n,mp,mp11
0,0.0006162166595458964,0.0002714157104492243
10,0.010549497604370118,0.004069375991821278
20,0.041058254241943364,0.010588502883911138
30,0.10942134857177735,0.022545003890991205
40,0.23696351051330566,0.03385753631591795
50,0.4348471641540527,0.05123114585876465
60,0.7248125553131103,0.07297539710998535
70,1.1289680004119873,0.09450831413269042
80,1.6520978450775148,0.12356190681457518
90,2.327463150024414,0.1565713882446289
100,3.145567846298218,0.18853979110717772
