n,mp,mp11
0,0.01901833216349284,0.14771286646525064
1,0.020569562911987305,0.1470464070638021
2,0.022097031275431316,0.14775538444519043
3,0.023329893747965496,0.1489234765370687
4,0.024110714594523113,0.14888517061869302
5,0.025543371836344402,0.14964707692464194
6,0.027137358983357746,0.15082391103108725
7,0.029174645741780598,0.15132999420166016
8,0.03049890200297038,0.1538240114847819
9,0.03223284085591634,0.15480780601501465
