n,mp,mp11
0,0.021149158477783203,0.1494143009185791
1,0.02312946319580078,0.15350866317749023
2,0.024257342020670574,0.15008926391601562
3,0.025565226872762043,0.15047645568847656
4,0.02688288688659668,0.15254831314086914
5,0.02796347935994466,0.1550766626993815
6,0.029432058334350586,0.15718372662862143
7,0.030670801798502605,0.15317034721374512
8,0.032816807428995766,0.15615526835123697
9,0.0347747008005778,0.15786504745483398
