n,mp,mp11
0,9.088516235351493e-05,0
10,0.005338954925537109,0.0004893302917480385
20,0.01246013641357422,0.0037313938140869224
30,0.0228635311126709,0.010026121139526362
40,0.0381281852722168,0.018760538101196295
50,0.05596756935119628,0.03152437210083009
60,0.07845478057861327,0.04440183639526368
70,0.1066317081451416,0.060119628906249986
80,0.13977818489074706,0.0837057113647461
90,0.17747039794921876,0.10356845855712891
100,0.2201289176940918,0.13553886413574218
