n,mp,mp11
0,0,0
10,0.006841087341308592,0.004743766784667966
20,0.01649794578552246,0.013974285125732414
30,0.03102855682373047,0.02800297737121582
40,0.05122957229614257,0.04235529899597168
50,0.07604093551635743,0.06124324798583984
60,0.10938291549682616,0.08635478019714357
70,0.14455161094665528,0.11222200393676757
80,0.18801045417785645,0.14584455490112302
90,0.23810377120971682,0.1882255554199219
100,0.2947261810302734,0.2247987747192383
