n,mp,mp11
0,0.30365459124247235,0.1185137430826823
10,0.30153965950012207,0.12394293149312337
20,0.4893077214558919,0.13271220525105795
30,0.5455810228983561,0.1466813882191976
40,0.06858126322428386,0.16208632787068686
50,0.09421443939208984,0.18054326375325522
60,0.1257333755493164,0.20647637049357095
70,0.16361713409423828,0.2320878505706787
80,0.20699667930603027,0.26648521423339844
90,0.25882331530253094,0.3097291787465413
