n,mp,mp11
0,0.00010361671447754045,0
10,0.0021822929382324247,0.00035328865051269254
20,0.00382232666015625,0.0008929252624511608
30,0.005225276947021483,0.002080249786376956
40,0.007512712478637697,0.0034486293792724693
50,0.010308933258056641,0.004756450653076172
60,0.013162755966186521,0.007564115524291981
70,0.016371536254882812,0.00923781394958495
80,0.01988363265991211,0.012885999679565427
90,0.023728847503662113,0.0159593105316162
100,0.028320455551147462,0.019969129562377924
