n,mp,mp11
0,0.015987952550252277,0.11873316764831543
10,0.0209961732228597,0.11918298403422038
20,0.028476397196451824,0.12239193916320801
30,0.038694540659586586,0.1286163330078125
40,0.05369416872660319,0.13753525416056314
50,0.07206050554911296,0.14997394879659018
60,0.0953203837076823,0.16327571868896484
70,0.12252100308736165,0.17847784360249838
80,0.1553936799367269,0.20291988054911295
90,0.1931774616241455,0.22531541188557944
100,0.23706944783528647,0.25364359219868976
