n,mp,mp11
0,0.0003331661224365255,0.00013179779052734097
10,0.006926298141479492,0.005690908432006828
20,0.017955636978149416,0.01367669105529784
30,0.032391357421875,0.028710079193115245
40,0.05326476097106933,0.043723773956298825
50,0.07880668640136718,0.06221294403076172
60,0.1099386215209961,0.08820457458496093
70,0.1478856086730957,0.1141834259033203
80,0.19220519065856934,0.1486185073852539
90,0.24339275360107424,0.19169011116027831
100,0.30081830024719236,0.22948026657104492
